"Category","Album","Word","Meaning","PartOfSpeech","Pronunciation","Example_English","Example_Vietnamese"
"Part7_Topics","dich-vu-khach-hang-p7","expiration date","ngày hết hạn","noun","/ˌek.spəˈreɪ.ʃən deɪt/","Always check the expiration date before using any medication.","Luôn kiểm tra ngày hết hạn trước khi sử dụng bất kỳ loại thuốc nào."
"Part7_Topics","dich-vu-khach-hang-p7","guarantee","bảo hành","noun","/ˌɡer.ənˈtiː/","The product comes with a two-year guarantee.","Sản phẩm đi kèm với bảo hành hai năm."
"Part7_Topics","dich-vu-khach-hang-p7","inconvenience","sự bất tiện","noun","/ˌɪn.kənˈviː.ni.əns/","We apologize for any inconvenience caused by the delay.","Chúng tôi xin lỗi vì sự bất tiện do sự chậm trễ gây ra."
"Part7_Topics","dich-vu-khach-hang-p7","instructions","hướng dẫn sử dụng","noun","/ɪnˈstrʌk.ʃənz/","Follow the instructions carefully to assemble the product.","Làm theo hướng dẫn cẩn thận để lắp ráp sản phẩm."
"Part7_Topics","dich-vu-khach-hang-p7","label","nhãn sản phẩm","noun","/ˈleɪ.bəl/","Check the label for ingredients and allergy information.","Kiểm tra nhãn để biết thành phần và thông tin dị ứng."
"Part7_Topics","dich-vu-khach-hang-p7","manual","sách hướng dẫn","noun","/ˈmæn.ju.əl/","Please refer to the manual for troubleshooting tips.","Vui lòng tham khảo sách hướng dẫn để biết cách khắc phục sự cố."
"Part7_Topics","dich-vu-khach-hang-p7","patron","khách hàng quen","noun","/ˈpeɪ.trən/","The café offers discounts to regular patrons.","Quán cà phê cung cấp giảm giá cho khách quen."
"Part7_Topics","dich-vu-khach-hang-p7","questionnaire","bảng câu hỏi khảo sát","noun","/ˌkwes.tʃəˈner/","Please complete the customer satisfaction questionnaire.","Vui lòng hoàn thành bảng khảo sát sự hài lòng của khách hàng."
"Part7_Topics","dich-vu-khach-hang-p7","recall","thu hồi sản phẩm lỗi","noun","/ˈriː.kɑːl/","The company issued a recall for the defective chargers.","Công ty đã ban hành lệnh thu hồi bộ sạc bị lỗi."
"Part7_Topics","dich-vu-khach-hang-p7","refund","hoàn tiền","noun","/ˈriː.fʌnd/","Customers can request a refund within 14 days.","Khách hàng có thể yêu cầu hoàn tiền trong vòng 14 ngày."
"Part7_Topics","dich-vu-khach-hang-p7","repair","sửa chữa","noun","/rɪˈper/","The device is still under warranty and eligible for free repair.","Thiết bị vẫn còn trong thời gian bảo hành và đủ điều kiện sửa chữa miễn phí."
"Part7_Topics","dich-vu-khach-hang-p7","warranty","bảo hành","noun","/ˈwɔːr.ən.t̬i/","This appliance comes with a two-year warranty.","Thiết bị này đi kèm bảo hành hai năm."
"Part7_Topics","du-bao-thoi-tiet-p7","blizzard","trận bão tuyết mạnh","noun","/ˈblɪz.ɚd/","The airport was shut down due to a severe blizzard.","Sân bay đã bị đóng cửa do một trận bão tuyết nghiêm trọng."
"Part7_Topics","du-bao-thoi-tiet-p7","climate","khí hậu","noun","/ˈklaɪ.mət/","The region has a mild and humid climate year-round.","Khu vực này có khí hậu ôn hòa và ẩm quanh năm."
"Part7_Topics","du-bao-thoi-tiet-p7","drought","hạn hán","noun","/draʊt/","The country experienced its worst drought in 50 years.","Đất nước đã trải qua trận hạn hán tồi tệ nhất trong 50 năm."
"Part7_Topics","du-bao-thoi-tiet-p7","flood","lũ lụt","noun","/flʌd/","The flood damaged hundreds of homes in the low-lying areas.","Lũ lụt đã làm hư hại hàng trăm ngôi nhà ở vùng trũng."
"Part7_Topics","du-bao-thoi-tiet-p7","hail","mưa đá","noun","/heɪl/","The hail damaged crops and vehicles across the region.","Mưa đá đã gây hư hại mùa màng và xe cộ khắp khu vực."
"Part7_Topics","du-bao-thoi-tiet-p7","inclement","thời tiết khắc nghiệt","adj","/ɪnˈklem.ənt/","The outdoor concert was canceled due to inclement weather.","Buổi hòa nhạc ngoài trời đã bị hủy do thời tiết khắc nghiệt."
"Part7_Topics","du-bao-thoi-tiet-p7","overflow","tràn, vượt quá dung tích chứa","noun","/ˈoʊ.vɚ.floʊ/","The heavy rain caused the river to overflow its banks.","Mưa lớn khiến con sông tràn bờ."
"Part7_Topics","du-bao-thoi-tiet-p7","precipitation","lượng mưa","noun","/prɪˌsɪp.əˈteɪ.ʃən/","The forecast predicts heavy precipitation over the weekend.","Dự báo cho thấy lượng mưa lớn vào cuối tuần."
"Part7_Topics","du-bao-thoi-tiet-p7","rainfall","lượng mưa","noun","/ˈreɪn.fɑːl/","This year’s rainfall is much higher than average.","Lượng mưa năm nay cao hơn mức trung bình nhiều."
"Part7_Topics","du-bao-thoi-tiet-p7","shower","mưa rào","noun","/ˈʃaʊ.ɚ/","There will be light showers throughout the afternoon.","Chiều nay sẽ có các cơn mưa rào nhẹ."
"Part7_Topics","du-bao-thoi-tiet-p7","storm","cơn bão","noun","/stɔːrm/","The storm knocked out electricity in several neighborhoods.","Cơn bão đã làm mất điện ở nhiều khu dân cư."
"Part7_Topics","du-bao-thoi-tiet-p7","temperature","nhiệt độ","noun","/ˈtem.pɚ.ə.tʃɚ/","The temperature dropped sharply overnight.","Nhiệt độ đã giảm mạnh trong đêm."
"Part7_Topics","du-bao-thoi-tiet-p7","torrential","mưa xối xả","adj","/tɔːˈren.ʃəl/","Flights were delayed due to torrential rain.","Các chuyến bay bị hoãn vì mưa xối xả."
"Part7_Topics","du-bao-thoi-tiet-p7","weather","thời tiết","noun","/ˈweð.ɚ/","We had perfect weather during our vacation.","Chúng tôi có thời tiết tuyệt vời trong kỳ nghỉ."
"Part7_Topics","du-bao-thoi-tiet-p7","weather forecast","dự báo thời tiết","noun","/ˈweð.ɚ ˌfɔːr.kæst/","The weather forecast predicts rain all weekend.","Dự báo thời tiết dự đoán mưa cả cuối tuần."
"Part7_Topics","lich-trinh-p7","agenda","chương trình nghị sự","noun","/əˈdʒen.də/","The meeting agenda was sent to all participants in advance.","Chương trình họp đã được gửi trước cho tất cả người tham dự."
"Part7_Topics","lich-trinh-p7","call off","hủy bỏ","verb","/kɔːl ɔːf/","They had to call off the outdoor event due to bad weather.","Họ phải hủy sự kiện ngoài trời vì thời tiết xấu."
"Part7_Topics","lich-trinh-p7","cancellation","sự hủy bỏ","noun","/ˌkæn.səlˈeɪ.ʃən/","Flight cancellations affected hundreds of passengers.","Việc hủy chuyến bay đã ảnh hưởng đến hàng trăm hành khách."
"Part7_Topics","lich-trinh-p7","conference","hội nghị","noun","/ˈkɑːn.fɚ.əns/","She is attending a medical conference in New York this week.","Cô ấy đang tham dự một hội nghị y khoa ở New York tuần này."
"Part7_Topics","lich-trinh-p7","convention","đại hội, hội thảo tập hợp người cùng sở thích","noun","/kənˈven.ʃən/","Thousands of fans attended the annual comic convention.","Hàng ngàn người hâm mộ đã tham dự đại hội truyện tranh thường niên."
"Part7_Topics","lich-trinh-p7","enroll","ghi danh, đăng ký tham gia","verb","/ɪnˈroʊl/","Employees are encouraged to enroll in the leadership workshop.","Nhân viên được khuyến khích ghi danh vào hội thảo lãnh đạo."
"Part7_Topics","lich-trinh-p7","make arrangements","sắp xếp chuẩn bị cho sự kiện hoặc cuộc hẹn","verb phrase","/meɪk əˈreɪndʒ.mənts/","We need to make arrangements for next week’s conference.","Chúng tôi cần sắp xếp cho hội nghị tuần tới."
"Part7_Topics","lich-trinh-p7","meeting","cuộc họp","noun","/ˈmiː.t̬ɪŋ/","The manager scheduled a meeting with the sales team.","Người quản lý đã lên lịch họp với nhóm bán hàng."
"Part7_Topics","lich-trinh-p7","notification","thông báo","noun","/ˌnoʊ.t̬ə.fəˈkeɪ.ʃən/","You will receive a notification if the schedule changes.","Bạn sẽ nhận được thông báo nếu lịch trình thay đổi."
"Part7_Topics","lich-trinh-p7","registration","sự đăng ký","noun","/ˌredʒ.əˈstreɪ.ʃən/","Online registration is required to attend the workshop.","Đăng ký trực tuyến là bắt buộc để tham dự hội thảo."
"Part7_Topics","lich-trinh-p7","schedule","lịch trình","noun","/ˈskedʒ.uːl/","The manager reviewed the weekly schedule with the team.","Người quản lý đã xem lại lịch trình tuần với nhóm."
"Part7_Topics","lich-trinh-p7","seminar","hội thảo chuyên đề","noun","/ˈsem.ə.nɑːr/","The marketing team attended a seminar on customer trends.","Nhóm marketing đã tham dự một hội thảo về xu hướng khách hàng."
"Part7_Topics","lich-trinh-p7","speech","bài phát biểu","noun","/spiːtʃ/","The CEO gave a welcome speech at the annual meeting.","Giám đốc điều hành đã phát biểu chào mừng tại cuộc họp thường niên."
"Part7_Topics","lich-trinh-p7","tentative schedule","lịch trình dự kiến","noun phrase","/ˈten.t̬ə.t̬ɪv ˈskedʒ.uːl/","We’ve prepared a tentative schedule for the training program.","Chúng tôi đã chuẩn bị lịch trình dự kiến cho chương trình đào tạo."
"Part7_Topics","lich-trinh-p7","workshop","hội thảo thực hành","noun","/ˈwɝːk.ʃɑːp/","The company hosted a workshop on time management.","Công ty đã tổ chức một hội thảo về quản lý thời gian."
"Part7_Topics","cac-su-kien-p7","annual","hằng năm","adj","/ˈæn.ju.əl/","The company holds an annual conference every March.","Công ty tổ chức hội nghị thường niên vào tháng Ba hàng năm."
"Part7_Topics","cac-su-kien-p7","association","hiệp hội","noun","/əˌsoʊ.siˈeɪ.ʃən/","She is a member of the national marketing association.","Cô ấy là thành viên của hiệp hội marketing quốc gia."
"Part7_Topics","cac-su-kien-p7","attendance","sự tham dự, số người có mặt tại sự kiện","noun","/əˈten.dəns/","Conference attendance has increased significantly this year.","Số người tham dự hội nghị đã tăng đáng kể năm nay."
"Part7_Topics","cac-su-kien-p7","auditorium","khán phòng lớn tổ chức sự kiện","noun","/ˌɑː.dəˈtɔːr.i.əm/","The award ceremony will be held in the main auditorium.","Lễ trao giải sẽ được tổ chức tại khán phòng chính."
"Part7_Topics","cac-su-kien-p7","banquet","bữa tiệc lớn trang trọng","noun","/ˈbæŋ.kwɪt/","They hosted a formal banquet to celebrate the company’s anniversary.","Họ tổ chức một bữa tiệc trang trọng để kỷ niệm ngày thành lập công ty."
"Part7_Topics","cac-su-kien-p7","charity","từ thiện, hoạt động giúp đỡ người khó khăn","noun","/ˈtʃer.ə.t̬i/","The concert was organized to raise money for local charities.","Buổi hòa nhạc được tổ chức để gây quỹ cho các tổ chức từ thiện địa phương."
"Part7_Topics","cac-su-kien-p7","committee","ủy ban","noun","/kəˈmɪt̬.i/","The event planning committee met to finalize the agenda.","Ủy ban tổ chức sự kiện đã họp để chốt chương trình."
"Part7_Topics","cac-su-kien-p7","contribute","đóng góp","verb","/kənˈtrɪb.juːt/","Many employees contributed their time to help run the event.","Nhiều nhân viên đã đóng góp thời gian để giúp vận hành sự kiện."
"Part7_Topics","cac-su-kien-p7","donate","quyên góp","verb","/ˈdoʊ.neɪt/","They donated supplies for the charity fundraiser.","Họ đã quyên góp vật phẩm cho sự kiện gây quỹ từ thiện."
"Part7_Topics","cac-su-kien-p7","exhibit","triển lãm","noun","/ɪɡˈzɪb.ɪt/","The museum is hosting a new art exhibit this month.","Bảo tàng đang tổ chức một triển lãm nghệ thuật mới trong tháng này."
"Part7_Topics","cac-su-kien-p7","foundation","tổ chức từ thiện hỗ trợ xã hội, giáo dục, nghiên cứu","noun","/faʊnˈdeɪ.ʃən/","The foundation sponsors education programs in rural areas.","Tổ chức này tài trợ các chương trình giáo dục ở vùng nông thôn."
"Part7_Topics","cac-su-kien-p7","fundraising","gây quỹ","noun","/ˈfʌndˌreɪ.zɪŋ/","The fundraising event helped support local schools.","Sự kiện gây quỹ đã giúp hỗ trợ các trường học địa phương."
"Part7_Topics","cac-su-kien-p7","invitation","lời mời tham dự sự kiện","noun","/ˌɪn.vɪˈteɪ.ʃən/","I received an invitation to the annual award ceremony.","Tôi đã nhận được lời mời tham dự lễ trao giải thường niên."
"Part7_Topics","cac-su-kien-p7","keynote address","bài phát biểu chính","noun","/ˈkiː.noʊt əˈdres/","The keynote address focused on innovation in technology.","Bài phát biểu chính tập trung vào sự đổi mới trong công nghệ."
"Part7_Topics","cac-su-kien-p7","nominate","đề cử ai cho vị trí, giải thưởng hoặc vai trò","verb","/ˈnɑː.mə.neɪt/","They nominated her for Employee of the Year.","Họ đã đề cử cô ấy cho danh hiệu Nhân viên của Năm."
"Part7_Topics","cac-su-kien-p7","participant","người tham dự","noun","/pɑːrˈtɪs.ə.pənt/","Each participant will receive a certificate after the seminar.","Mỗi người tham dự sẽ nhận được chứng chỉ sau buổi hội thảo."
"Part7_Topics","cac-su-kien-p7","preside over a meeting","chủ trì cuộc họp","verb phrase","/prɪˈzaɪd ˈoʊ.vɚ ə ˈmiː.t̬ɪŋ/","The CEO will preside over the meeting this afternoon.","Giám đốc điều hành sẽ chủ trì cuộc họp chiều nay."
"Part7_Topics","cac-su-kien-p7","representative","người đại diện","noun","/ˌrep.rɪˈzen.t̬ə.t̬ɪv/","A company representative spoke at the industry convention.","Một đại diện công ty đã phát biểu tại hội thảo ngành."
"Part7_Topics","cac-su-kien-p7","session","phiên, buổi hoạt động cụ thể","noun","/ˈseʃ.ən/","The training session will begin at 2 p.m.","Buổi đào tạo sẽ bắt đầu lúc 2 giờ chiều."
"Part7_Topics","cac-su-kien-p7","turnout","số người tham dự","noun","/ˈtɝːn.aʊt/","There was a large turnout at the product launch.","Đã có rất đông người tham dự buổi ra mắt sản phẩm."
"Part7_Topics","cac-su-kien-p7","voluntary","tự nguyện","adj","/ˈvɑː.lən.ter.i/","Attendance at the workshop is voluntary, not mandatory.","Việc tham dự hội thảo là tự nguyện, không bắt buộc."
"Part7_Topics","cac-van-de-xa-hoi-p7","arbitration","giải quyết tranh chấp bằng trọng tài","noun","/ˌɑːr.bəˈtreɪ.ʃən/","The dispute was settled through arbitration instead of going to court.","Tranh chấp đã được giải quyết thông qua trọng tài thay vì ra tòa."
