"Category","Album","Word","Meaning","PartOfSpeech","Pronunciation","Example_English","Example_Vietnamese"
"Listening_Topics","Bao-chi-LC","revision","sự chỉnh sửa, sửa đổi nội dung","noun","/rɪˈvɪʒ.ən/","The article went through several revisions before it was approved.","Bài báo đã trải qua nhiều lần chỉnh sửa trước khi được phê duyệt."
"Listening_Topics","Bao-chi-LC","writer","người viết bài","noun","/ˈraɪ.t̬ɚ/","The writer submitted her draft to the editor yesterday.","Tác giả đã nộp bản thảo cho biên tập viên vào ngày hôm qua."
"Listening_Topics","Bao-chi-LC","article","bài viết hoặc bài báo","noun","/ˈɑːr.t̬ɪ.kəl/","The article highlights recent trends in digital media.","Bài viết nêu bật các xu hướng gần đây trong truyền thông số."
"Listening_Topics","Bao-chi-LC","magazine","tạp chí","noun","/ˈmæɡ.ə.ziːn/","The journalist's work was published in a top fashion magazine.","Bài viết của nhà báo đã được đăng trên một tạp chí thời trang hàng đầu."
"Listening_Topics","Bao-chi-LC","newspaper","báo định kỳ","noun","/ˈnuːzˌpeɪ.pɚ/","The article was featured on the front page of the local newspaper.","Bài viết được đăng trang nhất của tờ báo địa phương."
"Listening_Topics","Bao-chi-LC","editor","biên tập viên","noun","/ˈed.ɪ.t̬ɚ/","The editor reviewed the article and requested some changes.","Biên tập viên đã xem xét bài viết và yêu cầu một vài chỉnh sửa."
"Listening_Topics","Bao-chi-LC","author","tác giả","noun","/ˈɑː.θɚ/","The author of the opinion piece is a well-known journalist.","Tác giả của bài xã luận là một nhà báo nổi tiếng."
"Listening_Topics","Bao-chi-LC","chapter","chương sách","noun","/ˈtʃæp.tɚ/","Each chapter covers a different aspect of investigative journalism.","Mỗi chương đề cập đến một khía cạnh khác nhau của báo chí điều tra."
"Listening_Topics","Bao-chi-LC","content","nội dung","noun","/ˈkɑːn.tent/","The editor reviewed the article’s content before approval.","Biên tập viên đã xem lại nội dung bài viết trước khi duyệt."
"Listening_Topics","Bao-chi-LC","edit","chỉnh sửa nội dung","verb","/ˈed.ɪt/","She was asked to edit the article for grammar and tone.","Cô ấy được yêu cầu chỉnh sửa bài viết về ngữ pháp và giọng văn."
"Listening_Topics","Bao-chi-LC","fiction","truyện hư cấu","noun","/ˈfɪk.ʃən/","The magazine features short fiction by new writers.","Tạp chí đăng truyện ngắn hư cấu của các cây bút mới."
"Listening_Topics","Bao-chi-LC","hardback","sách bìa cứng","noun","/ˈhɑːrd.bæk/","The publisher released the novel in hardback and paperback editions.","Nhà xuất bản phát hành tiểu thuyết dưới dạng bìa cứng và bìa mềm."
"Listening_Topics","Bao-chi-LC","title","tựa đề","noun","/ˈtaɪ.t̬əl/","The article’s title attracted a lot of reader attention.","Tựa đề của bài viết thu hút rất nhiều sự chú ý từ độc giả."
"Listening_Topics","Bao-chi-LC","circulation","số lượng phát hành","noun","/ˌsɝː.kjəˈleɪ.ʃən/","The magazine’s circulation increased significantly after the redesign.","Lượng phát hành của tạp chí đã tăng đáng kể sau khi được thiết kế lại."
"Listening_Topics","Bao-chi-LC","proofreading","rà soát lỗi trước khi xuất bản","noun","/ˈpruːfˌriː.dɪŋ/","Proofreading is the final step before the article goes to print.","Rà soát là bước cuối cùng trước khi bài báo được in."
"Listening_Topics","Bao-chi-LC","proposal","bản đề xuất ý tưởng hoặc kế hoạch","noun","/prəˈpoʊ.zəl/","The editor reviewed the writer’s proposal for a new column.","Biên tập viên đã xem xét đề xuất của tác giả về một chuyên mục mới."
"Listening_Topics","Bao-chi-LC","approve","phê duyệt, đồng ý chính thức","verb","/əˈpruːv/","The editor must approve all articles before publication.","Biên tập viên phải phê duyệt tất cả bài viết trước khi xuất bản."
"Listening_Topics","Bao-chi-LC","contributor","người đóng góp nội dung","noun","/kənˈtrɪb.jə.t̬ɚ/","The magazine relies on freelance contributors for content.","Tạp chí dựa vào các cộng tác viên tự do để có nội dung."
"Listening_Topics","Bao-chi-LC","genre","thể loại","noun","/ˈʒɑːn.rə/","She specializes in writing articles in the lifestyle genre.","Cô ấy chuyên viết bài thuộc thể loại phong cách sống."
"Listening_Topics","Bao-chi-LC","edition","phiên bản ấn phẩm được phát hành theo kỳ","noun","/ɪˈdɪʃ.ən/","The morning edition of the newspaper includes international news.","Ấn bản buổi sáng của tờ báo có tin tức quốc tế."
"Listening_Topics","Bao-chi-LC","press","báo chí","noun","/pres/","The press gathered outside the building for the announcement.","Giới báo chí đã tập trung bên ngoài tòa nhà để đưa tin về thông báo."
"Listening_Topics","Bao-chi-LC","volume","tập sách hoặc tạp chí","noun","/ˈvɑːl.juːm/","The library just received the latest volume of the science journal.","Thư viện vừa nhận được tập mới nhất của tạp chí khoa học."
"Listening_Topics","Bao-chi-LC","issue","số báo","noun","/ˈɪʃ.uː/","The latest issue of the magazine features an exclusive interview.","Số báo mới nhất của tạp chí có bài phỏng vấn độc quyền."
"Listening_Topics","Bao-chi-LC","take a look","xem qua","phrase","/teɪk ə lʊk/","Could you take a look at this article before we publish it?","Bạn có thể xem qua bài viết này trước khi chúng tôi xuất bản không?"
"Listening_Topics","Bao-chi-LC","journalist","nhà báo","noun","/ˈdʒɝː.nə.lɪst/","The journalist interviewed the mayor for the Sunday edition.","Nhà báo đã phỏng vấn thị trưởng cho ấn bản Chủ nhật."
"Listening_Topics","Bao-chi-LC","publish","xuất bản","verb","/ˈpʌb.lɪʃ/","The newspaper plans to publish the interview tomorrow.","Tờ báo dự định sẽ đăng bài phỏng vấn vào ngày mai."
"Listening_Topics","Bao-chi-LC","publication","ấn phẩm","noun","/ˌpʌb.ləˈkeɪ.ʃən/","The article appeared in a leading international publication.","Bài viết đã xuất hiện trên một ấn phẩm quốc tế hàng đầu."
"Listening_Topics","Bao-chi-LC","photographer","nhiếp ảnh gia","noun","/fəˈtɑː.ɡrə.fɚ/","The photographer captured several images for the feature story.","Nhiếp ảnh gia đã chụp nhiều hình ảnh cho bài viết chính."
"Listening_Topics","Bao-chi-LC","layout","bố cục sắp xếp văn bản, hình ảnh trên trang","noun","/ˈleɪ.aʊt/","The layout of the front page was changed to highlight the main story.","Bố cục trang nhất đã được thay đổi để làm nổi bật bài viết chính."
"Listening_Topics","Bao-chi-LC","design","thiết kế","noun","/dɪˈzaɪn/","The graphic design team prepared the cover for next month’s issue.","Nhóm thiết kế đồ họa đã chuẩn bị bìa cho số báo tháng sau."
"Listening_Topics","Giao-duc-LC","degree","bằng cấp đại học hoặc cao đẳng","noun","/dɪˈɡriː/","She earned a degree in communications from a top university.","Cô ấy đã lấy bằng truyền thông từ một trường đại học hàng đầu."
"Listening_Topics","Giao-duc-LC","diploma","bằng tốt nghiệp","noun","/dɪˈploʊ.mə/","She received her high school diploma last summer.","Cô ấy đã nhận bằng tốt nghiệp trung học vào mùa hè năm ngoái."
"Listening_Topics","Giao-duc-LC","certificate","chứng chỉ xác nhận hoàn thành khóa học hoặc kỹ năng","noun","/sɚˈtɪf.ɪ.kət/","She received a certificate in digital marketing after the course.","Cô ấy đã nhận chứng chỉ marketing số sau khóa học."
"Listening_Topics","Giao-duc-LC","teacher","giáo viên","noun","/ˈtiː.tʃɚ/","The teacher explained the topic clearly to the students.","Giáo viên đã giải thích rõ ràng chủ đề cho học sinh."
"Listening_Topics","Giao-duc-LC","learning","quá trình tiếp thu kiến thức hoặc kỹ năng","noun","/ˈlɝː.nɪŋ/","Online platforms have changed the way learning happens.","Các nền tảng trực tuyến đã thay đổi cách việc học diễn ra."
"Listening_Topics","Giao-duc-LC","exam","bài kiểm tra","noun","/ɪɡˈzæm/","Students must pass the final exam to complete the course.","Học sinh phải vượt qua kỳ thi cuối kỳ để hoàn thành khóa học."
"Listening_Topics","Giao-duc-LC","instruction","hướng dẫn","noun","/ɪnˈstrʌk.ʃən/","Students must follow the instructions before starting the exam.","Học sinh phải làm theo hướng dẫn trước khi bắt đầu bài thi."
"Listening_Topics","Giao-duc-LC","instructor","người hướng dẫn, giảng viên","noun","/ɪnˈstrʌk.tɚ/","The language instructor helped students improve their pronunciation.","Giảng viên ngôn ngữ đã giúp học sinh cải thiện phát âm."
"Listening_Topics","Giao-duc-LC","paper","bài viết học thuật hoặc bài thi bằng giấy","noun","/ˈpeɪ.pɚ/","He submitted his final research paper last Friday.","Anh ấy đã nộp bài nghiên cứu cuối cùng vào thứ Sáu tuần trước."
"Listening_Topics","Giao-duc-LC","education","giáo dục, quá trình học tập và tiếp thu kiến thức","noun","/ˌed.jʊˈkeɪ.ʃən/","Education plays a key role in shaping a person’s future.","Giáo dục đóng vai trò then chốt trong việc hình thành tương lai của một người."
"Listening_Topics","Giao-duc-LC","undergraduate","sinh viên đại học chưa tốt nghiệp","noun","/ˌʌn.dɚˈɡrædʒ.u.ət/","The university has over 10,000 undergraduate students enrolled.","Trường đại học có hơn 10.000 sinh viên đại học đang theo học."
"Listening_Topics","Giao-duc-LC","tutor","gia sư","noun","/ˈtuː.t̬ɚ/","The tutor helped the student prepare for the math exam.","Gia sư đã giúp học sinh chuẩn bị cho kỳ thi toán."
"Listening_Topics","Giao-duc-LC","professor","giáo sư","noun","/prəˈfes.ɚ/","The professor gave a detailed explanation of the theory.","Giáo sư đã đưa ra lời giải thích chi tiết về lý thuyết đó."
"Listening_Topics","Giao-duc-LC","lesson","bài học","noun","/ˈles.ən/","The teacher prepared an interactive lesson for the students.","Giáo viên đã chuẩn bị một bài học có tính tương tác cho học sinh."
"Listening_Topics","Giao-duc-LC","lecture","bài giảng","noun","/ˈlek.tʃɚ/","The history lecture covered events from the 18th century.","Bài giảng lịch sử bao quát các sự kiện từ thế kỷ 18."
"Listening_Topics","Giao-duc-LC","scholarship","học bổng","noun","/ˈskɑː.lɚ.ʃɪp/","She received a full scholarship to study abroad.","Cô ấy đã nhận được học bổng toàn phần để du học."
"Listening_Topics","Giao-duc-LC","course","khóa học","noun","/kɔːrs/","She enrolled in a business management course this semester.","Cô ấy đã đăng ký một khóa học quản trị kinh doanh trong học kỳ này."
"Listening_Topics","Giao-duc-LC","graduate","tốt nghiệp","verb","/ˈɡrædʒ.u.eɪt/","He will graduate from college next June.","Anh ấy sẽ tốt nghiệp đại học vào tháng Sáu tới."
"Listening_Topics","Giao-duc-LC","public school","trường công","noun","/ˈpʌb.lɪk skuːl/","Most children in the city attend public schools.","Hầu hết trẻ em trong thành phố đều học ở các trường công."
"Listening_Topics","Giao-duc-LC","class","lớp học","noun","/klæs/","The history class starts at 10 a.m. every Monday.","Lớp học lịch sử bắt đầu lúc 10 giờ sáng mỗi thứ Hai."
"Listening_Topics","Giao-duc-LC","assignment","bài tập được giao","noun","/əˈsaɪn.mənt/","The professor gave us a reading assignment for next week.","Giáo sư đã giao bài đọc cho tuần sau."
"Listening_Topics","Giao-duc-LC","thesis","luận văn thạc sĩ hoặc tiến sĩ","noun","/ˈθiː.sɪs/","She is writing her master’s thesis on environmental policy.","Cô ấy đang viết luận văn thạc sĩ về chính sách môi trường."
"Listening_Topics","Giao-duc-LC","fellowship","học bổng nghiên cứu","noun","/ˈfel.oʊ.ʃɪp/","She received a research fellowship at a top university.","Cô ấy nhận được học bổng nghiên cứu tại một trường đại học hàng đầu."
"Listening_Topics","Giao-duc-LC","principal","hiệu trưởng","noun","/ˈprɪn.sə.pəl/","The principal welcomed all students on the first day of school.","Hiệu trưởng đã chào đón tất cả học sinh vào ngày đầu tiên đi học."
"Listening_Topics","Giao-duc-LC","take night classes","tham gia lớp học buổi tối","phrase","/teɪk naɪt ˈklæs.ɪz/","Many full-time employees take night classes to earn extra qualifications.","Nhiều nhân viên toàn thời gian tham gia lớp học ban đêm để lấy thêm bằng cấp."
"Listening_Topics","Giao-duc-LC","beginner","người mới bắt đầu","noun","/bɪˈɡɪn.ɚ/","The course is designed for beginners with no prior experience.","Khóa học được thiết kế cho người mới bắt đầu chưa có kinh nghiệm."
"Listening_Topics","Giao-duc-LC","teach","dạy học","verb","/tiːtʃ/","She teaches math at a local high school.","Cô ấy dạy toán tại một trường trung học địa phương."
"Listening_Topics","Giao-duc-LC","university","trường đại học","noun","/ˌjuː.nəˈvɝː.sə.t̬i/","She plans to attend a university in Canada next year.","Cô ấy dự định theo học một trường đại học ở Canada vào năm tới."
